Date,SP500_RET,NASDAQ_RET,DOW_RET,GOLD_RET,OIL_RET,USDINR_RET,VIX_RET,NIFTY_RET
2023-02-27,0.0030730045671669703,0.006322107562301227,0.002199108405867234,0.004533365187151306,-0.008385736271063426,0.0036324119187436388,-0.03322562578770549,-0.004185411445805309
2023-02-28,-0.0030360018281855305,-0.000997684588255665,-0.007065887992159237,0.006549270453529266,0.01810257321693398,-0.0032079746578742574,-0.011933173789771434,-0.0051027157362857345
2023-03-01,-0.004725264845680033,-0.00663954471401107,0.00015741410255709631,0.004811595297906868,0.008306286363396032,-0.00020086098841143318,-0.0057971417782864965,0.008492348770636093
2023-03-02,0.0075821940867943916,0.007337769086146251,0.010462682763273445,-0.002285439018049007,0.006049700166473881,-0.002607839750158547,-0.04810494532498932,-0.007392168719804415
2023-03-03,0.0161477371607488,0.019718196108873487,0.011738076633280858,0.007744723846127677,0.019447243754458388,-0.0007789545458037894,-0.05615111653403504,0.015728598629827895
2023-03-06,0.0006871667698291617,-0.0011352143180701768,0.0012120839186493537,0.0001082823226037366,0.009789141268944146,-0.007809977019833991,0.006490040060511015,0.006655523618366965
2023-03-07,-0.015326919115337678,-0.012454041742200883,-0.017198793846875726,-0.018399263786351705,-0.03579414971648631,0.0017365654732988123,0.052659833965358116,0.0
2023-03-08,0.0014147940136839399,0.003960851212893246,-0.0017671562409125041,-0.0006615983384062885,-0.011858702593856352,0.0026901374056047533,-0.02450227353229084,0.0024250512391459367
2023-03-09,-0.01845935787384867,-0.02052957762828267,-0.0165721220667453,0.009157664314779934,-0.012261967081940828,-0.001341459991102134,0.1831501773005757,-0.009282249899975281
2023-03-10,-0.01447813845705137,-0.017591622044585642,-0.010702844677957901,0.01787566298531673,0.012678276135713817,0.0006576221666980686,0.09685973319727981,-0.010045664635585094
2023-03-13,-0.001509761003189447,0.0044843065053172815,-0.0028361334765110158,0.026691703099825492,-0.02451743930537087,-0.0007364434682664012,0.06935489006518969,-0.014851035931626178
2023-03-14,0.016476655480623936,0.0213883253506999,0.010567845611795246,-0.0028770205264839754,-0.046390388758434375,0.005605265639453627,-0.10520365261572151,-0.006470680525861194
2023-03-15,-0.00698088356543769,0.0005162177483539754,-0.008733527641188288,0.010701933132209573,-0.052151985492920105,-0.0013649475363044505,0.10155920328285806,-0.004174683738684903
2023-03-16,0.017562006217166637,0.024770791940567527,0.011670132808162759,-0.003944760553433624,0.01094509476540706,0.0049911622945331136,-0.12050496144149447,0.0007924286811309411
2023-03-17,-0.011019457310067593,-0.00740534542040483,-0.011925936361653067,0.026472146340867697,-0.02355523988725683,-0.0011230698620291468,0.10961289616581449,0.006738129621978839
2023-03-20,0.008918403718310097,0.0038717368666496554,0.012008029750387061,0.004772008381938253,0.013485189611722737,-0.0010869348418990343,-0.05331244994705253,-0.0065292432199922645
2023-03-21,0.012982193897784988,0.015808289114035645,0.009800702334603839,-0.020816467354640267,0.024985252168185035,-4.7237114135900704e-05,-0.11469981372746085,0.007010642946744028
2023-03-22,-0.01646322377571363,-0.016032767401691905,-0.016292397582944318,0.004540788869001444,0.022645314486649415,0.0017921368953710548,0.041160014156131464,0.0025953757489405316
2023-03-23,0.0029845287333754023,0.0100634818011891,0.002345937196787995,0.02414218143681035,-0.013258144163271202,-0.00182879564145344,0.015723287415586373,-0.004372693304643627
2023-03-24,0.005639807253104534,0.0031015804249405754,0.004120176509293749,-0.0058682279845786445,-0.010005674062359304,-0.0031566572880648014,-0.038478585393539766,-0.007720933328590696
2023-03-27,0.0016469543057482383,-0.0046617307035543565,0.006034915996768309,-0.014984083314513619,0.051256068623570794,0.0008934701466063455,-0.052437874960925224,0.0023988383407489433
2023-03-28,-0.0015738434957162095,-0.004483004809774704,-0.0011664400813599096,0.010243802371392663,0.005356398883746616,-0.0015047750199193022,-0.030582575555772262,-0.002001683861354908
2023-03-29,0.014237268879836451,0.017937753484835728,0.009981697658535182,-0.003194102996422643,-0.003142018266772406,-0.00061543766740213,-0.04256377082360119,0.007609856589321451
2023-03-30,0.005715269388667954,0.007314081426607499,0.004322800031591356,0.007222457361536483,0.019185987425770934,0.001108785703693549,-0.005230145244791484,0.0
2023-03-31,0.014436542471763847,0.017350560198826193,0.012633275288661983,-0.005706230646619459,0.01748010453614013,-0.0018831541045766231,-0.01682437892337696,0.016337198944623932
2023-04-03,0.0036988464765423945,-0.0026558827975756705,0.009827449096532659,0.007567305441372518,0.0627725666042025,0.0010267559650396496,-0.008021471644866773,0.002206297973761151
2023-04-04,-0.005796972083329965,-0.00517825793420712,-0.005915557666718474,0.019305371382877246,0.003606079608682755,-0.0005341563958684015,0.02425880223436394,0.0
2023-04-05,-0.002492370531228194,-0.010676744384193637,0.0024052132327307962,-0.0006428280037585887,-0.001238984949267996,-0.00031774863435896084,0.004210522300318598,0.009138954817361267
2023-04-06,0.0035791630944272956,0.007593620889580155,7.67653463027429e-05,-0.004453461275309434,0.0011164413498225834,-0.002006977454417469,-0.03563942913495044,0.002397874785437182
2023-04-10,0.0009963029974375814,-0.00029778468712937656,0.0030231325929739317,-0.011332595333490847,-0.011895899885700834,-0.0007955238401131659,0.03097824492616752,0.0014148632219350699
2023-04-11,-4.1352477946232646e-05,-0.004342842088717935,0.0029258622989669636,0.007893053860986932,0.022447967939319913,0.0012102148506378807,0.0068529822256617745,0.005574768321964241
2023-04-12,-0.004134884052006904,-0.008522362262689986,-0.00113668702003622,0.003042685274026846,0.02121922461469361,0.0010513881058951124,-0.000523572182309362,0.005083967961446945
2023-04-13,0.01326268999363811,0.019861089599533255,0.011388744928892969,0.015117620988104763,-0.013211607565434269,-0.0013341895746545873,-0.06757469383008197,0.0008757724412713497
2023-04-14,-0.0020693734728036706,-0.003517906995037845,-0.00420875565811607,-0.019154507774933327,0.004381608628421407,-0.0034150505364552997,-0.04101121199580893,0.0
2023-04-17,0.00330615690296554,0.0028250988184479464,0.0029720103986934365,-0.0039956049321235865,-0.020479821628224926,0.002009050394202294,-0.007029814530175482,-0.006795512150830185
2023-04-18,0.0008552202959737354,-0.00035447192478732514,-0.0003104341503770147,0.0066192325571117205,0.00037113421523327084,0.001941447646725214,-0.007079695211328563,-0.0026373533282438855
2023-04-19,-8.42619976980652e-05,0.00031434078590986125,-0.0023432927298256967,-0.00607754961333562,-0.021023954185137028,0.0012707020559081794,-0.02198460136130065,-0.002344283016240789
2023-04-20,-0.00595254815297297,-0.008033976051417424,-0.003256647692602921,0.00621492818641034,-0.023623075544109917,0.002827993596385525,0.043134935073663616,0.0003234746363958152
2023-04-21,0.0009031888869577287,0.001069723197583139,0.0006612038442084245,-0.013996800123359354,0.007504228544240599,-0.002419276677968929,-0.023296424971048224,-2.260708945023282e-05
2023-04-24,0.0008515791660903549,-0.0029206777855622645,0.0019650855322888017,0.00484969718915762,0.011429297011133155,-0.001048171101648676,0.0071555711752655515,0.006771973756565242
2023-04-25,-0.015810858882773227,-0.01977536596551721,-0.010171697703740157,0.0024634379740611223,-0.021457623102689505,-0.0024678554436612377,0.11071645392595375,0.0014568576938982503
2023-04-26,-0.003841187197329843,0.00467740520462101,-0.006828254595933836,-0.00416251194991224,-0.035941308603020916,0.0017018151109959856,0.004264388205224678,0.0024958627615121465
2023-04-27,0.01956614972249704,0.02428565332444066,0.01574353167796616,0.002115160067214017,0.006191104516539703,-0.0027405359528782647,-0.09607215771140842,0.005695152810193838
2023-04-28,0.008253202753460531,0.0069459870766872545,0.008041113704410296,0.00010048302398191211,0.027019751007838266,-2.2020366786557055e-05,-0.07339993560038638,0.008370013603697934
2023-05-01,-0.0003861064902076494,-0.0011434488352971561,-0.0013625643520676078,-0.003366640497496798,-0.014587068702708761,-0.0002482944337165449,0.01901141925294425,0.0
2023-05-02,-0.011586262936400304,-0.010815866234458515,-0.01078266216294499,0.015579320375974648,-0.05286809154627636,0.0003657675883437239,0.10572144098292036,0.004575166931912511
2023-05-03,-0.006998305064656485,-0.004567662174075893,-0.008024246107031674,0.007099203897717121,-0.04270171687984825,4.898131460806532e-05,0.031496031738794894,-0.00318502836487633
2023-05-04,-0.007218732334382416,-0.004900463198694083,-0.008574189170152846,0.009563257738115283,-0.0005831037378584147,1.585983932295143e-05,0.09541984653435587,0.009173717607303677
2023-05-05,0.018474751389515376,0.02248042492676028,0.016500994434304417,-0.014941394329071045,0.04054840837648799,-0.000781317928013836,-0.14435040301165503,-0.010232406865540389
2023-05-08,0.0004521286642489297,0.0017579930178321934,-0.0016537053335129448,0.004411630963793378,0.025511738402656636,0.00016758952945439276,-0.01221646220459538,0.010814123118324304
2023-05-09,-0.004579421277258522,-0.006312362133444105,-0.0016919996026205641,0.004885704044411021,0.007517706326306994,0.0007011443093332126,0.042991729205911655,8.480038171931881e-05
2023-05-10,0.004483965263404999,0.010418334588292,-0.000908189100264245,-0.0027993081762891503,-0.015601703163243719,0.003886940661095295,-0.0434781812659798,0.0026908205008338015
2023-05-11,-0.0016966239932159066,0.0017933159522116604,-0.006615198939424638,-0.0077813586939793344,-0.023290998744135982,-0.0022544834364416344,-0.0005903322648502796,-0.0009882342854272697
2023-05-12,-0.0015833068345566526,-0.0035502694228333187,-0.0002669094964545815,-9.924612931011545e-05,-0.011711609974429105,0.0022022080754149354,0.005906696967935332,0.0009728797753729701
2023-05-15,0.0029581644391338813,0.0065503807998585906,0.0014408280438651389,0.0017374038222883748,0.015276980023382736,0.0012180037061435556,0.005284800291198266,0.004589120522186851
2023-05-16,-0.006377683373153031,-0.0017921374825017322,-0.010089206795356187,-0.014667976008888806,-0.0035156799023231544,0.0008077661381984402,0.050817692128321434,-0.006106338807060685
2023-05-17,0.011890829058788244,0.01276187897683756,0.01237814023912609,-0.0038724970567511896,0.02780131532224872,0.0003561206993210053,-0.062256750757876844,-0.005728269488420423
2023-05-18,0.009445048649426635,0.015060875347562286,0.0034451817422198605,-0.012217878410890615,-0.01331870378025335,0.0018749940320028635,-0.04860708721874096,-0.002849053652701161
2023-05-19,-0.0014458676054706077,-0.0024383200911972658,-0.0032586337895956774,0.011346767785266998,-0.004313909768449031,0.0033328626475279677,0.0473520414335562,0.0040513721791914925
2023-05-22,0.0001550346964389604,0.004967639250745837,-0.004189796752846142,-0.0019709417496271975,0.006149473001328065,0.0021722882641466157,0.02379533796777844,0.006097761825706316
2023-05-23,-0.011222026747550129,-0.012619530405120427,-0.006941729047133749,-0.001215325275835788,0.01277963363856216,-0.0009625916279559776,0.07669969043541625,0.001834600568861644
2023-05-24,-0.007318600335353365,-0.0060579879978504,-0.00773213998091038,-0.004867154465174606,0.01961312033953999,0.000792093763857471,0.0809498081174409,-0.0034117947119577385
2023-05-25,0.008757581265902425,0.017136089638588814,-0.0010753526947234748,-0.010036719356079749,-0.033763715771890745,-0.0021341716248780562,-0.044433413204546524,0.001955111686716471
2023-05-26,0.01304908677799732,0.021861601969538347,0.010031831538146019,0.0005146415586252395,0.011694226875648805,0.0003434042494316891,-0.0621733889580256,0.009726420827874671
2023-05-30,1.660326849850513e-05,0.0032167273131766816,-0.0015277573671533817,0.007149850619113884,-0.04417227418954872,-0.001962808707615782,-0.027298142486906207,0.007270525874695455
2023-05-31,-0.006108624209833935,-0.00630997442731529,-0.004070835252404814,0.0030132913248530624,-0.019723621719544338,0.0012618388626783883,0.02749149339943724,-0.0053370195013254795
2023-06-01,0.009854453563032717,0.012809177775460867,0.004658427302123069,0.007179579108230971,0.02951978622903728,-0.00020678116739369923,-0.12764776183701698,-0.0025169624936233204
2023-06-02,0.014534424705965554,0.010670122196841714,0.02120865402406169,-0.012942353683487062,0.023395141588396395,-0.004718926641922194,-0.06709260464245015,0.002507044360454902
2023-06-05,-0.0020035816359177394,-0.0008564338895286072,-0.00592079360732467,0.0028682521593483834,0.005715133458575661,0.0016176485315702038,0.008904051874655927,0.003223787573137793
2023-06-06,0.0023538963079141606,0.003551947097114816,0.00031051809035553823,0.003830439223697635,-0.00568265631931153,0.001230463920355529,-0.05227423815469123,0.00027699431442118616
2023-06-07,-0.0038120096998572883,-0.012919110141085155,0.0027324788592117955,-0.011600126597875904,0.01101200082313225,7.267745597094866e-05,-0.0014326975436259604,0.006849851638528914
2023-06-08,0.0061886426142414575,0.01019612027883765,0.005007864130110118,0.010758235929050786,-0.017096344748918968,0.0012228526435751341,-0.020803441218256724,-0.0049048192636628185
2023-06-09,0.001148059539441082,0.0015575848295441563,0.0012760055990923558,-0.0007129886084077386,-0.015710516653087758,-0.001571163144616472,0.013186835912539108,-0.00381819725413457
2023-06-12,0.009321148810237156,0.015293622272195995,0.0055951854930138545,-0.003516411433824196,-0.04346580450265847,-0.0005272890829794985,0.08532178681744873,0.0020524046550352004
2023-06-13,0.006932489951473775,0.008275223093845652,0.004279679577295248,-0.005472343361623944,0.03426691490235978,-0.0013051760539430912,-0.02664893844804339,0.0061635024393194016
2023-06-14,0.0008194255259321714,0.003916518215594023,-0.006804400350159168,0.0055024546829809395,-0.016565853589914914,-0.0005683786688059911,-0.0499657467070983,0.0021238341844009856
2023-06-15,0.01217813742034668,0.011473237282990212,0.01261739099645598,0.0012785761456397537,0.034422238451278675,-0.0029821155581135628,0.044668579282937326,-0.0036149041015322014
2023-06-16,-0.0036716195284263176,-0.006765668991231766,-0.0031660461081576274,0.0003064539641302044,0.01642588484281804,-0.001612545962813905,-0.06620689918254985,0.0073790483520230765
2023-06-20,-0.0047351076976228645,-0.0016275363600825044,-0.007150328993260735,-0.011693231274807592,-0.017832248552030583,0.0008387307512223163,0.025110794205745357,-0.0004940391612663353
2023-06-21,-0.005245281583003636,-0.0120791937010305,-0.0030055779038520303,-0.0011366319668689728,0.028794308926196832,0.00012684419642661204,-0.048991376049651536,0.0021337637466720683
2023-06-22,0.003710798414438443,0.009510313459474506,-0.0001416311792930003,-0.010655406370437381,-0.04163789733756951,-0.0006134832888845532,-0.02196969439722829,-0.004539443817404343
2023-06-23,-0.007658808766684566,-0.010130934474014253,-0.006459572781696732,0.00334606816408467,-0.0050352246204099504,-0.00027094376697123224,0.041053426741707755,-0.005633615236065759
2023-06-26,-0.004486838293256468,-0.011616752338173497,-0.0003771040401787662,0.0023969442157556475,0.0030364238483653327,0.0007996404318915129,0.06026789024599055,0.0013768299134766515
2023-06-27,0.011455854954693034,0.01648869761865246,0.0062888673179803956,-0.005042341018913099,-0.024073889753768674,0.0002646587837309422,-0.03578948974609375,0.00675190341711196
2023-06-28,-0.00035407668843834283,0.002661622651845219,-0.002183473235354949,-0.0008881667564655249,0.027474160918700807,-9.88021311489895e-05,-0.022561824680231046,0.00822107281232487
2023-06-29,0.004473544672805918,-3.0895350120463405e-05,0.007968700761030068,-0.0016211355839005348,0.004312867485440908,0.0003426781596127526,0.008190592269372798,0.0
2023-06-30,0.012269004495714109,0.014464356514040322,0.00835754532737143,0.0062329901102071705,0.011165169946782072,0.0005962027003609816,0.00369277628328879,0.01143527476356887
2023-07-03,0.0011706778016009611,0.0020923830090737727,0.0003158368211240159,0.00031230836164808373,-0.012032821085296463,0.00025460626799911346,-0.0014717040131794201,0.00695709243369369
2023-07-05,-0.0019683184132291975,-0.0018180183557514606,-0.0037720482553426082,-0.0010927697555785931,0.02865740039781306,-0.0010864710516939047,0.04495214621001242,0.003930600033599019
2023-07-06,-0.007922511336500904,-0.008165110655578123,-0.010685139438945002,-0.005678279096005601,0.00013932492133883478,0.004719023038310732,0.0888574928131427,0.00509321758125636
2023-07-07,-0.0028651005386203243,-0.0013392981121250758,-0.005523889121945791,0.009168544269755774,0.028690772577109502,0.004542870685738221,-0.03950775085850766,-0.00848835445771845
2023-07-10,0.002405026057131332,0.0018125503401811294,0.006210768736780059,-0.0006229629333885933,-0.011779078518719954,-0.0018497283525462649,0.01618339665224955,0.0012466303397029588
2023-07-11,0.0067422110558885695,0.005496316094583564,0.00933949199552675,0.0032727526379869865,0.025208987822131323,-0.0010894345717290532,-0.015262080085862384,0.004313930032438185
2023-07-12,0.007411233485312474,0.01150085121968658,0.0025103398456081116,0.012892819196508976,0.012294509507328577,-0.0015194943844532016,-0.0876010901191373,-0.002834429471475497
2023-07-13,0.008470153458069118,0.015777784559968477,0.0013890686416446751,0.0015335855612319538,0.015049496893048575,-0.0048313383307161395,0.005169844536294876,0.0015192303855748879
2023-07-14,-0.0010244071333035398,-0.0017590263115579985,0.003311241731549064,0.0004593836445965227,-0.019118236862686544,0.00035364258374004365,-0.019838318214570272,0.007765114931427508
2023-07-17,0.0038553825145495324,0.009299474849521872,0.0022116040275688142,-0.00392834613937143,-0.016838990637755513,0.0005607359638599707,0.010494706750155292,0.007511013251041421
2023-07-18,0.007117275205842377,0.007630033916212975,0.010599230843079566,0.012702277426602349,0.021577861647955388,-0.0001851650450782616,-0.013353068072256224,0.001917706853032497
2023-07-19,0.002357910335732072,0.0003051409203362887,0.00312661563973915,0.00015175441813419788,-0.005280548196421209,0.00016818554296049726,0.03458646853760361,0.004248282371482448
2023-07-20,-0.006756896218903741,-0.02052580861142228,0.00467664252362221,-0.0046523141197850615,0.0037159759119709257,-0.00016694883436529917,0.016715082733324893,0.007361412439498949
2023-07-21,0.0003240945218980773,-0.0021687640343482917,7.130463981397384e-05,-0.002032210486598074,0.019040096439262744,0.00025223152380848823,-0.02787701186768976,-0.011719737128305097
2023-07-24,0.004034153877153557,0.0018571154083166785,0.005210300978378601,-0.0020363487759348375,0.021668589276735872,-0.0011219752862426935,0.022794077738759633,-0.0036794322929856182
2023-07-25,0.002814673351556163,0.006095045505843499,0.0007577264324079014,0.0009181894164052018,0.011303015161217678,-0.002147835512760099,-0.003594550056315482,0.0004193703428323481
2023-07-26,-0.00015543889679858758,-0.0012216214148701443,0.002315328699516117,0.003465699461157268,-0.010674350162489965,0.0016611102050057003,-0.04834055504259438,0.004964339187534694
2023-07-27,-0.006424666064487883,-0.005462475464587224,-0.006683601756970692,-0.011935598409570591,0.016628555202999218,0.00030992339520374834,0.09249433706148413,-0.0059863783008722304
2023-07-28,0.009877842794752345,0.018971367342880407,0.00500444179914572,0.007710496459214289,0.006118185985385605,0.004872172708889844,-0.07494794830966023,-0.0007044597937843067
2023-07-31,0.0014687129405193122,0.0020507139709664557,0.0028269655187760367,0.005151997276145792,0.015140248113433952,-0.0014822576885171745,0.022505640844104002,0.005484562836559181
2023-08-01,-0.002665087639215691,-0.004329380345865719,0.002000826079505691,-0.01512308999143619,-0.005256727251021109,-0.00023708290082247174,0.022010285268964536,-0.0010251191770254131
2023-08-02,-0.013839541336347905,-0.02173494215109273,-0.009771358820644171,-0.0017003796778681801,-0.023104397435840918,0.0008998483367279597,0.15506100503167586,-0.010489749274959825
2023-08-03,-0.0025479738404268204,-0.0009826112061147585,-0.0018884395767424511,-0.0027872531981079085,0.02591527542268568,0.005175756211750926,-0.010565573317698362,-0.007420685416911321
2023-08-04,-0.005300074155050516,-0.0036160820687143325,-0.004267094444668773,0.003933734775329878,0.015573226186887723,0.0006164688571645982,0.07412062182919765,0.006983389270114548
2023-08-07,0.00902409277936278,0.006122559882137724,0.011621291732164307,-0.0031449657984733426,-0.010625419665063918,-0.0010751376131907797,-0.07777777158106369,0.004114401867602702
2023-08-08,-0.004218283044793103,-0.007866008907301492,-0.004472135103144259,-0.004861662484645701,0.011959918212595122,0.0006409240377236447,0.013950495051900047,-0.0013497354646058168
2023-08-09,-0.007038730380597102,-0.011689501365355404,-0.005412195264669295,-0.004521569191967556,0.01784856958050285,0.0011686352138602363,-0.0018761559349974588,0.003152707884763739
2023-08-10,0.00025071394456976925,0.0011638740994814878,0.0015029616596859974,-0.000522084153312008,-0.0187204005034316,0.0002571219653253465,-0.00689220904851684,-0.004556268458015711
2023-08-11,-0.0010696923700230787,-0.006779785355134793,0.002992084258087724,-0.0007835353013323498,0.004467553102456279,-0.0008013661525181348,-0.06372241038319659,-0.005874136161590715
2023-08-14,0.005750475751703066,0.010515357285537208,0.0007434645425539177,-0.0012023884148516517,-0.008174062810669236,0.0011763840826304328,-0.0013477397276295822,0.00032169565781225984
2023-08-15,-0.011550909428841738,-0.011406767356623049,-0.010231167949826703,-0.004239493190328014,-0.018422060757570802,0.004054386745589111,0.110661229650443,0.0
2023-08-16,-0.007555395210577687,-0.011475265963829862,-0.005169413507922216,-0.0033640075763797794,-0.019879005467560162,-0.0004709627365629965,0.019441167677507476,0.0015667570139761278
2023-08-17,-0.007712913029036983,-0.011703489942506917,-0.008367725543366178,-0.006328780209119422,0.012723635313391046,0.0005144698072250264,0.06615009878315026,-0.005124582584125403
2023-08-18,-0.00014870682600087726,-0.001963621846486574,0.0007493012338259941,0.0010615147953483284,0.010697855664647538,-0.0016663550271126537,-0.03297932770916012,-0.0028452826260957353
2023-08-21,0.006879188518795987,0.015560378401998198,-0.001071537467183914,0.0038174398681865007,-0.006523061899038507,0.0008303448630444521,-0.009826594438788527,0.0043215209131937105
2023-08-22,-0.002777466728829614,0.0006134631095886522,-0.005073840732519153,0.0016373398330900013,-0.0045837802401709205,-0.0006468270888358996,-0.009340330137234454,0.00014693555773015454
2023-08-23,0.011044879965972587,0.015930862238648924,0.005370622264449398,0.01165364654156531,-0.018170492995627008,-0.0004836672571220113,-0.058338232832990555,0.0024515199000461063
2023-08-24,-0.013457974663146133,-0.018734784615455746,-0.01083627202146431,-0.00015639761695329657,0.00202818688486861,-0.006363086329682521,0.07634551036616566,-0.002946964680621278
2023-08-25,0.006717966037625089,0.00940886429747212,0.007257500241710568,-0.003701374083343034,0.009867156852431336,0.0011715176741118327,-0.0883721157175057,-0.006236153774081932
